hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,room-status,room-type
City Hotel,1,2017,February,1,0,0,PRT,A,A,Group,80,0,0,Canceled,20-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient,70.2,0,0,Canceled,01-01-2017,Desired,Single
City Hotel,1,2017,February,2,2,0,BRA,F,F,Transient,198,0,0,Canceled,11-02-2017,Desired,Family
City Hotel,1,2017,February,0,0,0,PRT,A,A,Transient-Party,0,0,0,Canceled,17-02-2017,Desired,Family
City Hotel,1,2017,February,2,1,0,FRA,A,A,Transient,131.67,0,1,Canceled,05-02-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,71.4,0,0,Canceled,13-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,A,A,Transient,71.4,0,0,Canceled,05-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,A,A,Transient,88.4,0,0,Canceled,25-01-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,71.4,0,0,Canceled,13-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,GBR,D,D,Transient,99.28,0,0,Canceled,08-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,GBR,D,D,Transient,97.58,0,0,Canceled,03-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,DEU,D,D,Transient,96.9,0,2,Canceled,11-10-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,DEU,E,E,Transient,113.33,0,0,Canceled,10-01-2017,Desired,Couple
City Hotel,1,2017,February,3,0,0,GBR,E,E,Transient,145.96,0,1,Canceled,13-01-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,12,0,0,Canceled,22-02-2017,Desired,Couple
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,65,0,1,Canceled,20-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,65,0,0,Canceled,05-01-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient,80,0,0,Canceled,22-02-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,85,0,0,Canceled,29-07-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,LIE,D,D,Transient,98.6,0,1,Canceled,25-01-2017,Desired,Couple
City Hotel,1,2017,February,2,2,0,FRA,F,F,Transient,195.5,0,0,Canceled,15-02-2017,Desired,Family
City Hotel,1,2017,February,2,2,0,ISR,F,F,Transient,200,0,0,Canceled,18-02-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,DEU,D,D,Transient,96.9,0,0,Canceled,10-10-2016,Desired,Couple
City Hotel,1,2017,February,0,2,0,BRA,B,B,Transient,82.44,0,1,Canceled,02-02-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,74.8,0,1,Canceled,16-06-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,BRA,B,B,Transient,82.44,0,1,Canceled,21-11-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,74.8,0,1,Canceled,16-06-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,FRA,D,D,Transient,100.51,0,0,Canceled,09-02-2017,Desired,Couple
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient,59,0,0,Canceled,21-10-2015,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient,60,0,1,No-Show,23-02-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78.4,0,0,Canceled,23-02-2017,Desired,Couple
City Hotel,1,2017,February,1,0,0,GBR,A,A,Transient,84.6,0,2,Canceled,08-12-2016,Desired,Single
City Hotel,1,2017,February,2,0,0,CHN,A,A,Transient,79.2,0,0,Canceled,07-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient,59,0,0,Canceled,21-10-2015,Desired,Single
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,62,0,0,Canceled,21-10-2015,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,D,D,Transient,118,0,0,Canceled,29-01-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,A,A,Transient,93.6,0,0,Canceled,24-08-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,CHE,D,D,Transient,118,0,0,Canceled,02-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,1,0,PRT,A,A,Transient,83.55,0,1,Canceled,16-06-2016,Desired,Family
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,3,0,0,NLD,D,D,Transient,126,0,1,Canceled,22-09-2016,Desired,Family
City Hotel,1,2017,February,1,0,0,IRL,D,D,Transient,118,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,74.8,0,1,Canceled,16-06-2016,Desired,Couple
City Hotel,1,2017,February,3,0,0,GBR,D,D,Transient,122.4,0,2,Canceled,07-02-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,ITA,D,D,Transient,161.33,0,1,Canceled,15-02-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,3,0,0,POL,E,E,Transient,125.8,0,0,Canceled,16-01-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,78,0,0,Canceled,27-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,D,D,Transient,100.3,0,0,Canceled,02-02-2017,Desired,Couple
City Hotel,1,2017,February,2,2,0,BRA,F,F,Transient,174,0,0,Canceled,14-10-2016,Desired,Family
City Hotel,1,2017,February,2,0,0,DEU,A,A,Transient,85,0,0,Canceled,10-08-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,DEU,D,D,Transient,102,0,0,Canceled,18-01-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,A,A,Transient,93.6,0,0,Canceled,24-08-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,90,0,1,Canceled,28-09-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,90,0,1,Canceled,28-09-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,B,Transient,88,0,2,Canceled,24-02-2017,Undesired,Couple
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,90,0,1,Canceled,28-09-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,B,Transient,88,0,2,Canceled,24-02-2017,Undesired,Couple
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,62.4,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,90,0,1,Canceled,28-09-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,ESP,D,D,Transient,118,0,2,Canceled,16-02-2017,Desired,Couple
City Hotel,1,2017,February,3,0,0,COL,D,D,Transient,160,0,0,Canceled,05-02-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,ESP,D,D,Transient,163,0,0,Canceled,18-02-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,ITA,A,A,Transient,81.9,0,0,Canceled,01-08-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,ESP,D,D,Transient,118,0,2,Canceled,16-02-2017,Desired,Couple
City Hotel,1,2017,February,3,0,0,ESP,D,D,Transient,158,0,0,Canceled,09-02-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,PRT,D,D,Transient,158,0,0,Canceled,06-02-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,ITA,A,A,Transient,79.2,0,1,Canceled,02-10-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,74.8,0,1,Canceled,16-06-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,A,A,Transient,79.2,0,1,Canceled,02-10-2016,Desired,Couple
City Hotel,1,2017,February,3,0,0,BRA,D,D,Transient,119,0,1,Canceled,03-10-2016,Desired,Family
City Hotel,1,2017,February,2,0,0,ROU,D,D,Transient,102,0,0,Canceled,19-01-2017,Desired,Couple
City Hotel,1,2017,February,3,0,0,GBR,D,D,Transient,134.3,0,0,Canceled,28-01-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,GBR,D,D,Transient,102.43,0,0,Canceled,05-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,LUX,D,D,Transient,100.3,0,0,Canceled,07-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,BRA,B,B,Transient,91.6,0,1,Canceled,03-10-2016,Desired,Couple
City Hotel,1,2017,February,0,2,0,BRA,B,B,Transient,91.6,0,1,Canceled,03-02-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,74.8,0,1,Canceled,03-10-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,ESP,A,A,Transient,74.8,0,2,Canceled,23-12-2016,Desired,Couple
City Hotel,1,2017,February,2,2,0,PRT,F,F,Transient,158.38,0,1,Canceled,17-02-2017,Desired,Family
City Hotel,1,2017,February,2,1,0,PRT,A,A,Transient,94.2,0,1,Canceled,17-02-2017,Desired,Family
City Hotel,1,2017,February,2,2,0,PRT,F,F,Transient,158.38,0,1,Canceled,17-02-2017,Desired,Family
City Hotel,1,2017,February,2,1,0,PRT,A,A,Transient,94.2,0,1,Canceled,17-02-2017,Desired,Family
City Hotel,1,2017,February,1,0,0,USA,D,D,Transient,100.3,0,1,Canceled,07-02-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,DEU,D,D,Transient,129.2,0,2,Canceled,11-10-2016,Desired,Couple
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,D,Transient-Party,75,0,0,No-Show,25-02-2017,Undesired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,D,Transient-Party,75,0,0,Canceled,24-02-2017,Undesired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,D,Transient-Party,75,0,0,Canceled,24-02-2017,Undesired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,D,Transient-Party,75,0,0,No-Show,25-02-2017,Undesired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,D,Transient-Party,75,0,0,Canceled,24-02-2017,Undesired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,D,Transient-Party,75,0,0,Canceled,24-02-2017,Undesired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,D,Transient-Party,75,0,0,No-Show,25-02-2017,Undesired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,D,Transient-Party,75,0,0,Canceled,24-02-2017,Undesired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,No-Show,25-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,3,0,0,ESP,D,D,Transient,126,0,1,Canceled,01-10-2016,Desired,Family
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,A,A,Transient-Party,75,0,0,Canceled,24-02-2017,Desired,Single
City Hotel,1,2017,February,3,0,0,ITA,D,D,Transient,122.4,0,2,Canceled,26-11-2016,Desired,Family
City Hotel,1,2017,February,3,0,0,NLD,D,D,Transient,158,0,0,Canceled,16-02-2017,Desired,Family
City Hotel,1,2017,February,1,0,0,BRA,A,A,Transient,86.4,0,0,Canceled,29-08-2016,Desired,Single
City Hotel,1,2017,February,2,2,0,ESP,F,G,Transient,203,0,0,Canceled,18-02-2017,Undesired,Family
City Hotel,1,2017,February,3,0,0,CHN,D,D,Transient,144,0,0,Canceled,25-01-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,GBR,D,D,Transient,220,0,0,Canceled,15-02-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,DEU,D,D,Transient,126,0,2,Canceled,21-11-2016,Desired,Family
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,79.2,0,0,Canceled,29-08-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,CHN,D,D,Transient,108,0,0,Canceled,25-01-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,93.6,0,1,Canceled,18-10-2016,Desired,Couple
City Hotel,1,2017,February,3,0,0,GBR,D,D,Transient,163,0,0,Canceled,15-02-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,CHN,D,D,Transient,108,0,0,Canceled,25-01-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,71.1,0,0,Canceled,19-05-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,ESP,D,D,Transient,121,0,0,Canceled,27-01-2017,Desired,Couple
City Hotel,1,2017,February,3,0,0,ESP,D,D,Transient,149.33,0,0,Canceled,27-01-2017,Desired,Family
City Hotel,1,2017,February,2,2,0,PRT,F,F,Transient,212.4,0,2,Canceled,08-02-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,ESP,D,D,Transient,149.33,0,0,Canceled,27-01-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,BRA,D,D,Transient,114.3,0,0,Canceled,17-03-2016,Desired,Family
City Hotel,1,2017,February,2,0,0,DEU,D,D,Transient,104.4,0,0,Canceled,09-01-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,D,D,Transient,95.4,0,1,Canceled,29-12-2016,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,D,Contract,68,0,0,Canceled,21-02-2017,Undesired,Couple
City Hotel,1,2017,February,3,0,0,ITA,D,D,Transient,134.3,0,1,Canceled,06-02-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,BRA,D,D,Transient,107.95,0,1,Canceled,21-04-2016,Desired,Family
City Hotel,1,2017,February,2,2,0,ITA,F,F,Transient,198,0,0,Canceled,21-01-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,FRA,D,D,Transient,100.3,0,1,Canceled,05-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,BRA,A,A,Transient,74.8,0,2,Canceled,09-01-2017,Desired,Couple
City Hotel,1,2017,February,3,0,0,ITA,D,D,Transient,134.3,0,0,Canceled,02-02-2017,Desired,Family
City Hotel,1,2017,February,2,1,0,DEU,F,F,Transient,198,0,2,Canceled,31-01-2017,Desired,Family
City Hotel,1,2017,February,2,0,0,BRA,D,D,Transient,98.6,0,0,Canceled,21-01-2017,Desired,Couple
City Hotel,1,2017,February,3,0,0,ITA,D,D,Transient,134.3,0,1,Canceled,10-02-2017,Desired,Family
City Hotel,1,2017,February,2,1,0,BEL,A,A,Transient,110.45,0,2,Canceled,29-10-2016,Desired,Family
City Hotel,1,2017,February,2,0,0,AGO,D,D,Transient,113,0,0,Canceled,09-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,AGO,F,F,Transient,193,0,0,Canceled,09-02-2017,Desired,Couple
City Hotel,1,2017,February,2,1,0,DEU,D,D,Transient,100.3,0,2,Canceled,31-01-2017,Desired,Family
City Hotel,1,2017,February,1,0,0,GBR,A,A,Transient,98,0,1,Canceled,10-02-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,108,0,0,Canceled,26-01-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,ITA,A,A,Transient,93.6,0,2,Canceled,05-01-2017,Desired,Couple
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,2,1,0,PRT,A,A,Transient,184,0,1,Canceled,25-02-2017,Desired,Family
City Hotel,1,2017,February,3,0,0,ITA,D,D,Transient,140.4,0,2,Canceled,10-01-2017,Desired,Family
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,86.4,0,0,No-Show,26-02-2017,Desired,Couple
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,75,0,0,Canceled,24-02-2017,Desired,Couple
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,86.4,0,0,Canceled,23-02-2017,Desired,Couple
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
City Hotel,1,2017,February,2,0,0,PRT,A,A,Transient,75,0,0,Canceled,24-02-2017,Desired,Couple
City Hotel,1,2017,February,1,0,0,PRT,D,D,Transient-Party,75,0,0,Canceled,09-02-2017,Desired,Single
